orpha_code;orpha_concept_id;snomed_code;snomed_concept_id;snomed_domain_id;snomed_domain_concept_id;orpha_valid_start_date;orpha_valid_end_date;mapping_valid_start_date;mapping_valid_end_date
93314;0;111304003;40273864;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
93315;0;254078005;4109971;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
93316;0;719304005;36714182;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
93317;0;389163006;4305416;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
93320;0;44444001;435653;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
93321;0;61900003;441676;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
93322;0;42808000;433588;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
93323;0;76744005;436513;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
93328;0;725165009;37110785;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
93329;0;725166005;37110786;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
93333;0;719299009;36714178;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
93334;0;715704001;37396040;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
93335;0;715707008;37396043;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
93336;0;715710001;37396046;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
93337;0;723446006;37109668;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
93338;0;84598000;79126;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
93339;0;725409009;37110885;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
93346;0;702350003;45765417;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
93347;0;764460003;35608003;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
93349;0;770603000;36674769;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
93351;0;717330004;37397255;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
93352;0;719201004;36714102;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
93356;0;719171005;36714082;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
93357;0;389161008;4191481;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
93358;0;766821006;35624207;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
93359;0;254100000;4111322;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
93360;0;766820007;35624206;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
93382;0;715722003;37398938;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
93383;0;389168002;4305419;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
93384;0;389169005;4308048;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
93387;0;63711009;4273536;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
93388;0;715720006;37396051;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
93394;0;715721005;37396052;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
93396;0;720569006;36715088;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
93397;0;720571006;36715090;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
93398;0;725904009;37111244;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
93402;0;715723008;37396053;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
93403;0;715724002;37396054;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
93404;0;715725001;37396055;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
93405;0;719158007;36714070;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
93406;0;719159004;36714071;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
93409;0;720572004;36715091;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
93443;0;389236000;4308187;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
93473;0;65327002;4276347;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
93474;0;73123008;4218929;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
93476;0;26745009;4097554;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
93552;0;403488004;4301051;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
93558;0;373604002;4190326;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
93568;0;738526005;42538014;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
93569;0;65323003;255348;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
93571;0;722760002;36717583;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
93573;0;126729006;313800;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
93583;0;373420004;4159966;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
93585;0;439007008;4204900;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
93598;0;65520001;4276513;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
93599;0;40951006;4164956;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
93606;0;723440000;37117163;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
93616;0;48553001;4168911;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
93622;0;236713006;4127719;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
93672;0;1212005;4005037;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
93921;0;781641005;36683644;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
93924;0;253136007;4099835;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
93925;0;253137003;4102522;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
93928;0;406476007;433583;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
93929;0;20815007;4048434;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
93930;0;61758007;197667;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
93952;0;726727003;37111663;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
93953;0;717331000;37397256;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
93958;0;230328001;4044059;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
93964;0;230325003;4043390;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
93969;0;414667000;4212197;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
93976;0;57436000;381384;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
94056;0;205330003;4003813;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
94058;0;232086000;4334259;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
94059;0;707151000;45768673;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
94063;0;719046005;36713991;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
94064;0;700489002;45763942;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
94066;0;723676007;37118973;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
94068;0;278713008;4150456;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
94080;0;764999002;35622806;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
94083;0;702412005;45765465;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
94086;0;59531002;4241978;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
94087;0;238883003;4033483;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
94088;0;236478009;4126435;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
94089;0;56090007;4210312;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
94090;0;42183005;4171210;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
94091;0;785809005;37203943;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
94093;0;15244003;379802;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
94095;0;723610009;37109767;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
94122;0;717332007;37397257;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
94124;0;765091006;35622871;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
94125;0;782696001;37204186;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
94147;0;715726000;37399713;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
95159;0;111386004;4006312;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
95232;0;770560008;36674731;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
95409;0;766986002;35624320;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
95427;0;235724004;40437458;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
95428;0;717774004;36713447;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
95429;0;49465005;4174223;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
95430;0;95467005;4316227;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
95431;0;13404009;4028339;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
95434;0;766814006;35624200;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
95443;0;16567006;4040838;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
95448;0;51442005;4197259;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
95455;0;768946000;35625857;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
95457;0;92976003;4245811;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
95458;0;253383003;4100876;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
95459;0;36233006;4263510;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
95465;0;78495000;4301771;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
95474;0;253402005;4100148;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
95486;0;472706000;43020797;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
95491;0;204378009;4069185;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
95494;0;718182008;37397526;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
95496;0;715727009;37398939;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
95498;0;70195006;4290427;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
95499;0;81577001;4218722;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
95506;0;237706000;4030201;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
95507;0;447823004;40486609;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
95512;0;783243008;37204540;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
95513;0;783016009;37204374;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
95613;0;237701005;4129534;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
95619;0;237699005;4030200;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
95699;0;715733000;37396060;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
95700;0;782917007;37203815;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
95702;0;237764004;4030211;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
95706;0;818963004;37311762;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
95707;0;34911001;198850;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
95708;0;400179000;4267558;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
95712;0;268302006;4151885;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
95713;0;718690009;36713742;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
95715;0;717333002;37397258;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
95716;0;718183003;37397527;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
95717;0;717334008;37399723;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
95719;0;715734006;37396061;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
95720;0;367524008;4272253;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
95854;0;205769006;4007736;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
96055;0;764690001;35622640;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
96059;0;764628000;35608068;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
96060;0;764629008;35608069;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
96061;0;717335009;37397259;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
96063;0;764461004;35608004;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
96068;0;764625002;35608065;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
96069;0;766053003;35623638;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
96070;0;764518004;35608019;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
96071;0;764519007;35608020;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
96072;0;726706008;37111651;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
96074;0;763276000;35621975;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
96078;0;733473000;37116671;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
96092;0;718188007;37397531;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
96094;0;763272003;35621971;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
96095;0;778073001;36680617;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
96096;0;763273008;35621972;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
96097;0;763274002;35621973;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
96098;0;763275001;35621974;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
96100;0;763277009;35621976;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
96101;0;764520001;35608021;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
96102;0;718689000;36713741;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
96103;0;764447009;35611059;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
96105;0;764454003;35607998;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
96106;0;764459008;35608002;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
96107;0;764500002;35608015;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
96109;0;764512003;35608017;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
96112;0;764997000;35622804;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
96121;0;726707004;37111652;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
96123;0;787411009;37204062;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
96125;0;718688008;36713740;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
96126;0;782674007;37204174;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
96129;0;770411000;36674695;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
96145;0;782673001;37204173;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
96148;0;718687003;36713739;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
96150;0;770410004;36674694;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
96152;0;783164002;37204496;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
96160;0;782694003;37204184;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
96167;0;718189004;37397532;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
96168;0;766716004;35624125;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
96169;0;717338006;37397261;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
96170;0;702417004;45765469;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
96171;0;765485000;35623152;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
96172;0;765486004;35623153;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
96173;0;60650002;4245522;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
96175;0;111310003;4006980;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
96176;0;726723004;37111661;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
96177;0;763405000;35622088;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
96178;0;763406004;35622089;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
96179;0;766237006;35623811;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
96180;0;766238001;35623812;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
96181;0;766239009;35623813;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
96183;0;766240006;35623814;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
96185;0;773299000;36676422;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
96186;0;715735007;37398941;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
96187;0;782691006;37204182;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
96188;0;782692004;37204183;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
96190;0;770669004;36674819;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
96191;0;770670003;36674820;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
96192;0;766721001;35624129;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
96194;0;715736008;37396062;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
96195;0;766720000;35624054;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
96201;0;766760004;35624160;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
96253;0;190502001;4096185;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
96256;0;254957009;4112966;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
96263;0;78317008;4302318;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
96264;0;38847009;4302108;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
96269;0;87380008;4337688;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
96321;0;72991005;4248867;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
96346;0;33225004;4140963;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
97120;0;24269006;4085264;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
97214;0;445928005;40493243;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
97229;0;699866005;44783873;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
97230;0;10347006;4014199;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
97232;0;23820006;4031975;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
97234;0;61772003;4267003;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
97238;0;709281006;46271208;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
97239;0;42779002;4176782;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
97240;0;34513009;4144671;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
97244;0;240063002;4347186;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
97249;0;718609003;36713675;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
97252;0;447739003;40486119;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
97261;0;255038009;4112988;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
97278;0;255039001;4114220;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
97280;0;16424000;4039970;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
97282;0;253005002;4098951;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
97283;0;253006001;4098952;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
97285;0;278051002;4080741;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
97286;0;722377004;36716386;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
97287;0;707594002;45769033;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
97290;0;716657000;37396743;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
97292;0;89138009;198571;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
97297;0;720565000;36717129;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
97330;0;128210009;4027534;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
97332;0;787484007;37204089;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
97335;0;430506003;4325687;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
97336;0;268025003;4147654;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
97337;0;203389008;4004480;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
97338;0;402561003;4299430;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
97339;0;703193000;45766098;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
97340;0;721227001;36717153;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
97341;0;719297006;36714176;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
97345;0;783161005;37204495;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
97346;0;783258000;37204554;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
97349;0;19972008;4064308;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
97352;0;418186002;434310;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
97353;0;230283005;4046088;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
97355;0;715737004;37396063;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
97360;0;76520005;4297776;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
